552,..White non-Hispanic alone,..White non-Hispanic alone,521,519,99.6,0.3,405,77.8,1.9,363,69.6,2.1
553,.Black alone,.Black alone,2,1,(B),(B),-,(B),(B),-,(B),(B)
554,.Asian alone,.Asian alone,7,4,(B),(B),1,(B),(B),1,(B),(B)
555,.Hispanic (of any race),.Hispanic (of any race),10,6,(B),(B),4,(B),(B),4,(B),(B)
556,.White alone or in combination,.White alone or in combination,535,530,98.9,0.5,412,76.9,1.9,368,68.6,2.0
557,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,527,525,99.6,0.3,409,77.6,1.8,365,69.2,2.0
558,.Black alone or in combination ,.Black alone or in combination ,3,2,(B),(B),1,(B),(B),1,(B),(B)
559,.Asian alone or in combination,.Asian alone or in combination,7,4,(B),(B),1,(B),(B),1,(B),(B)
561,.Total,TENNESSEE-Total,"4,402","4,250",96.5,0.9,"2,739",62.2,2.4,"2,319",52.7,2.5
562,.Male,.Male,"2,118","2,035",96.1,1.4,"1,262",59.6,3.5,"1,075",50.8,3.6
563,.Female,.Female,"2,283","2,215",97.0,1.2,"1,477",64.7,3.3,"1,243",54.5,3.4
564,.White alone,.White alone,"3,655","3,550",97.1,0.9,"2,288",62.6,2.6,"1,954",53.5,2.7
565,..White non-Hispanic alone,..White non-Hispanic alone,"3,548","3,510",99.0,0.6,"2,273",64.1,2.6,"1,945",54.8,2.7
566,.Black alone,.Black alone,651,638,98.0,2.2,416,63.9,7.5,334,51.3,7.8
567,.Asian alone,.Asian alone,29,6,(B),(B),6,(B),(B),6,(B),(B)
568,.Hispanic (of any race),.Hispanic (of any race),128,48,37.3,22.0,16,12.3,15.0,9,7.2,11.8
569,.White alone or in combination,.White alone or in combination,"3,695","3,585",97.0,0.9,"2,309",62.5,2.6,"1,971",53.3,2.7
570,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,"3,582","3,545",99.0,0.6,"2,294",64.0,2.6,"1,962",54.8,2.7
571,.Black alone or in combination ,.Black alone or in combination ,651,638,98.0,2.2,416,63.9,7.5,334,51.3,7.8
572,.Asian alone or in combination,.Asian alone or in combination,29,6,(B),(B),6,(B),(B),6,(B),(B)
574,.Total,TEXAS-Total,"15,813","13,925",88.1,0.9,"9,681",61.2,1.3,"7,950",50.3,1.3
575,.Male,.Male,"7,667","6,689",87.2,1.3,"4,548",59.3,1.9,"3,684",48.1,1.9
576,.Female,.Female,"8,146","7,237",88.8,1.2,"5,133",63.0,1.8,"4,266",52.4,1.8
577,.White alone,.White alone,"13,246","11,639",87.9,0.9,"8,148",61.5,1.4,"6,706",50.6,1.4
578,..White non-Hispanic alone,..White non-Hispanic alone,"8,246","8,107",98.3,0.5,"6,065",73.6,1.6,"5,232",63.4,1.8
579,.Black alone,.Black alone,"1,669","1,613",96.7,1.8,"1,141",68.4,4.6,931,55.8,4.9
580,.Asian alone,.Asian alone,508,356,70.0,8.5,190,37.5,9.0,152,29.9,8.5
581,.Hispanic (of any race),.Hispanic (of any race),"5,232","3,688",70.5,3.3,"2,170",41.5,3.5,"1,533",29.3,3.3
582,.White alone or in combination,.White alone or in combination,"13,490","11,826",87.7,0.9,"8,282",61.4,1.4,"6,808",50.5,1.4
583,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,"8,370","8,225",98.3,0.5,"6,144",73.4,1.6,"5,292",63.2,1.7
584,.Black alone or in combination ,.Black alone or in combination ,"1,721","1,662",96.6,1.8,"1,173",68.2,4.5,955,55.5,4.8
585,.Asian alone or in combination,.Asian alone or in combination,535,376,70.3,8.2,199,37.2,8.7,160,30.0,8.3
587,.Total,UTAH-Total,"1,629","1,508",92.5,1.2,"1,141",70.1,2.2,"1,022",62.8,2.3
588,.Male,.Male,811,745,91.9,1.8,547,67.5,3.1,494,60.9,3.3
589,.Female,.Female,818,763,93.2,1.7,594,72.6,3.0,529,64.6,3.2
590,.White alone,.White alone,"1,561","1,469",94.1,1.1,"1,120",71.7,2.2,"1,003",64.3,2.3
591,..White non-Hispanic alone,..White non-Hispanic alone,"1,461","1,404",96.1,1.0,"1,094",74.9,2.2,979,67.0,2.4
592,.Black alone,.Black alone,10,6,(B),(B),5,(B),(B),5,(B),(B)
593,.Asian alone,.Asian alone,32,15,(B),(B),8,(B),(B),8,(B),(B)
594,.Hispanic (of any race),.Hispanic (of any race),104,67,64.3,14.1,28,27.0,13.1,27,25.8,12.9
595,.White alone or in combination,.White alone or in combination,"1,569","1,476",94.0,1.1,"1,125",71.7,2.2,"1,007",64.2,2.3
596,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,"1,466","1,409",96.1,1.0,"1,097",74.8,2.2,981,66.9,2.4
597,.Black alone or in combination ,.Black alone or in combination ,11,7,(B),(B),6,(B),(B),5,(B),(B)
598,.Asian alone or in combination,.Asian alone or in combination,33,16,(B),(B),8,(B),(B),8,(B),(B)
600,.Total,VERMONT-Total,482,469,97.2,0.7,354,73.5,1.9,316,65.4,2.0
601,.Male,.Male,233,228,97.5,1.0,168,72.1,2.7,147,63.2,3.0
602,.Female,.Female,249,241,96.9,1.0,186,74.7,2.6,168,67.6,2.8
603,.White alone,.White alone,463,454,98.0,0.6,344,74.4,1.9,308,66.5,2.1
604,..White non-Hispanic alone,..White non-Hispanic alone,460,450,98.0,0.6,342,74.4,1.9,306,66.5,2.1
605,.Black alone,.Black alone,2,1,(B),(B),-,(B),(B),-,(B),(B)
606,.Asian alone,.Asian alone,7,3,(B),(B),2,(B),(B),1,(B),(B)
607,.Hispanic (of any race),.Hispanic (of any race),3,3,(B),(B),2,(B),(B),2,(B),(B)
608,.White alone or in combination,.White alone or in combination,471,461,98.1,0.6,350,74.4,1.9,312,66.3,2.0
609,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,467,458,98.0,0.6,348,74.4,1.9,310,66.3,2.0
610,.Black alone or in combination ,.Black alone or in combination ,2,1,(B),(B),-,(B),(B),-,(B),(B)
611,.Asian alone or in combination,.Asian alone or in combination,8,4,(B),(B),2,(B),(B),2,(B),(B)
613,.Total,VIRGINIA-Total,"5,364","4,971",92.7,1.2,"3,441",64.1,2.1,"3,134",58.4,2.2
614,.Male,.Male,"2,538","2,325",91.6,1.8,"1,584",62.4,3.1,"1,444",56.9,3.2
615,.Female,.Female,"2,826","2,646",93.7,1.5,"1,856",65.7,2.9,"1,690",59.8,3.0
616,.White alone,.White alone,"4,101","3,863",94.2,1.2,"2,798",68.2,2.4,"2,586",63.0,2.4
617,..White non-Hispanic alone,..White non-Hispanic alone,"3,814","3,741",98.1,0.7,"2,731",71.6,2.4,"2,525",66.2,2.5
618,.Black alone,.Black alone,961,915,95.2,2.7,551,57.4,6.3,477,49.6,6.3
619,.Asian alone,.Asian alone,251,149,59.5,12.7,58,23.0,10.9,43,17.3,9.8
620,.Hispanic (of any race),.Hispanic (of any race),301,135,45.0,14.6,78,26.0,12.9,70,23.1,12.4
621,.White alone or in combination,.White alone or in combination,"4,129","3,890",94.2,1.2,"2,819",68.3,2.3,"2,604",63.1,2.4
622,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,"3,836","3,764",98.1,0.7,"2,749",71.7,2.4,"2,543",66.3,2.5
623,.Black alone or in combination ,.Black alone or in combination ,972,926,95.2,2.7,560,57.6,6.2,481,49.5,6.3
624,.Asian alone or in combination,.Asian alone or in combination,255,153,60.0,12.6,61,24.1,11.0,45,17.6,9.8
626,.Total,WASHINGTON-Total,"4,596","4,220",91.8,1.2,"3,133",68.2,2.0,"2,851",62.0,2.1
627,.Male,.Male,"2,214","2,031",91.7,1.7,"1,488",67.2,3.0,"1,343",60.7,3.1
628,.Female,.Female,"2,382","2,190",91.9,1.7,"1,645",69.0,2.8,"1,508",63.3,2.9
629,.White alone,.White alone,"3,792","3,584",94.5,1.1,"2,722",71.8,2.2,"2,497",65.9,2.3
630,..White non-Hispanic alone,..White non-Hispanic alone,"3,584","3,483",97.2,0.8,"2,674",74.6,2.2,"2,461",68.7,2.3
631,.Black alone,.Black alone,141,141,100.0,-,80,56.7,15.0,67,47.6,15.1
632,.Asian alone,.Asian alone,404,257,63.7,9.0,159,39.4,9.1,147,36.3,9.0
633,.Hispanic (of any race),.Hispanic (of any race),248,120,48.4,14.8,56,22.4,12.4,44,17.6,11.3
634,.White alone or in combination,.White alone or in combination,"3,941","3,728",94.6,1.1,"2,842",72.1,2.1,"2,592",65.8,2.2
635,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,"3,720","3,619",97.3,0.8,"2,791",75.0,2.1,"2,553",68.6,2.3
636,.Black alone or in combination ,.Black alone or in combination ,175,167,95.3,5.7,99,56.8,13.5,83,47.5,13.6
637,.Asian alone or in combination,.Asian alone or in combination,443,297,66.9,8.4,191,43.2,8.8,169,38.1,8.7
639,.Total,WEST VIRGINIA-Total,"1,395","1,394",99.9,0.1,935,67.0,2.1,798,57.2,2.2
640,.Male,.Male,676,676,100.0,-,434,64.2,3.0,367,54.3,3.2
641,.Female,.Female,720,718,99.8,0.2,502,69.7,2.8,431,59.8,3.0
642,.White alone,.White alone,"1,331","1,330",99.9,0.1,897,67.4,2.1,765,57.5,2.2
643,..White non-Hispanic alone,..White non-Hispanic alone,"1,326","1,325",99.9,0.1,896,67.5,2.1,764,57.6,2.2
644,.Black alone,.Black alone,42,42,(B),(B),23,(B),(B),20,(B),(B)
645,.Asian alone,.Asian alone,5,5,(B),(B),3,(B),(B),2,(B),(B)
646,.Hispanic (of any race),.Hispanic (of any race),5,5,(B),(B),1,(B),(B),1,(B),(B)
647,.White alone or in combination,.White alone or in combination,"1,345","1,344",99.9,0.1,907,67.5,2.1,775,57.6,2.2
648,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,"1,340","1,339",99.9,0.1,906,67.6,2.1,774,57.7,2.2
649,.Black alone or in combination ,.Black alone or in combination ,46,46,(B),(B),26,(B),(B),22,(B),(B)
650,.Asian alone or in combination,.Asian alone or in combination,5,5,(B),(B),3,(B),(B),2,(B),(B)
652,.Total,WISCONSIN-Total,"4,126","3,928",95.2,0.8,"3,225",78.2,1.6,"3,010",73.0,1.8
653,.Male,.Male,"2,017","1,918",95.1,1.2,"1,551",76.9,2.4,"1,449",71.9,2.6
654,.Female,.Female,"2,109","2,010",95.3,1.2,"1,675",79.4,2.3,"1,561",74.0,2.4
655,.White alone,.White alone,"3,793","3,640",96.0,0.8,"3,019",79.6,1.7,"2,816",74.2,1.8
656,..White non-Hispanic alone,..White non-Hispanic alone,"3,601","3,546",98.5,0.5,"2,952",82.0,1.6,"2,754",76.5,1.8
657,.Black alone,.Black alone,195,191,98.3,2.9,141,72.6,9.9,133,68.1,10.3
658,.Asian alone,.Asian alone,85,46,(B),(B),24,(B),(B),24,(B),(B)
659,.Hispanic (of any race),.Hispanic (of any race),203,99,48.7,14.1,72,35.5,13.5,67,33.0,13.2
660,.White alone or in combination,.White alone or in combination,"3,825","3,669",95.9,0.8,"3,042",79.5,1.7,"2,838",74.2,1.8
661,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,"3,628","3,574",98.5,0.5,"2,973",81.9,1.6,"2,774",76.5,1.8
662,.Black alone or in combination ,.Black alone or in combination ,204,201,98.4,2.7,149,73.0,9.6,140,68.7,10.0
663,.Asian alone or in combination,.Asian alone or in combination,86,48,(B),(B),26,(B),(B),26,(B),(B)
665,.Total,WYOMING-Total,373,370,99.1,0.4,265,71.0,2.1,247,66.3,2.2
666,.Male,.Male,187,185,98.8,0.7,129,69.2,3.0,122,65.0,3.1
667,.Female,.Female,186,185,99.4,0.5,135,72.8,2.9,126,67.6,3.1
668,.White alone,.White alone,358,356,99.4,0.4,258,72.0,2.1,241,67.4,2.2
669,..White non-Hispanic alone,..White non-Hispanic alone,339,339,99.9,0.1,247,72.9,2.2,231,68.2,2.3
670,.Black alone,.Black alone,3,2,(B),(B),1,(B),(B),1,(B),(B)
671,.Asian alone,.Asian alone,2,2,(B),(B),-,(B),(B),-,(B),(B)
672,.Hispanic (of any race),.Hispanic (of any race),20,17,(B),(B),11,(B),(B),10,(B),(B)
673,.White alone or in combination,.White alone or in combination,364,362,99.4,0.4,261,71.7,2.1,244,67.0,2.2
674,..White non-Hispanic alone or in combination,..White non-Hispanic alone or in combination,345,345,99.9,0.1,250,72.4,2.1,234,67.7,2.2
675,.Black alone or in combination ,.Black alone or in combination ,3,2,(B),(B),1,(B),(B),1,(B),(B)
676,.Asian alone or in combination,.Asian alone or in combination,3,3,(B),(B),1,(B),(B),1,(B),(B)
677,Footnotes:,Footnotes:,,,,,,,,,,
678,1This figure added to or subtracted from the estimate provides the 90-percent confidence interval.,1This figure added to or subtracted from the estimate provides the 90-percent confidence interval.,,,,,,,,,,
679,Note: The symbol (B) means that the base is too small to show the derived measure.,Note: The symbol (B) means that the base is too small to show the derived measure.,,,,,,,,,,
680,"Note: "" - "" Represents zero or rounds to zero.","Note: "" - "" Represents zero or rounds to zero.",,,,,,,,,,
681,"Source: U.S. Census Bureau, Current Population Survey, November 2004.","Source: U.S. Census Bureau, Current Population Survey, November 2004.",,,,,,,,,,
682,"Internet Release date: May 25, 2005","Internet Release date: May 25, 2005",,,,,,,,,,
